client;date;flg_eletricidade_ativo;flg_gas_ativo;flg_easy_ativo;flg_smart_ativo;flg_full_ativo;potencia_contratada;qtd_os_packs;qtd_os_packs_abertas;qtd_os_excl_packs;qtd_os_excl_packs_abertas;qtd_pi;qtd_pi_aberto;qtd_po;qtd_po_aberto;qtd_rec_aberto;eletricidade_yrsrecensy;gas_yrsrecensy;contract_days;escalao_consumo;flg_deb_direto;flg_fatura_eletronica;divida_total;churn_label
5261;01/07/2021;1;1;0;0;1;3.45;1;0;0;0;0;0;2;0;0;0.065;0.059;27;1;0;1;13.9;0
5321;01/12/2021;1;1;0;0;1;3.45;4;0;0;0;0;0;6;0;0;0.433;0.398;158;1;1;1;44.3;0
5376;01/09/2021;1;1;0;0;1;3.45;1;0;0;0;0;0;2;0;0;0.129;0.126;51;1;1;1;0;0
5415;01/10/2021;1;0;0;1;0;4.6;2;1;2;0;0;0;16;0;0;0.172;null;59;null;1;1;0;0
5523;01/03/2022;1;1;0;1;0;3.45;1;0;0;0;0;0;2;0;0;0.478;0.468;176;1;1;1;7.9;0
5561;01/02/2022;1;0;0;0;1;6.9;4;2;0;0;0;0;2;0;0;0.344;null;126;null;0;0;0;0
5562;01/03/2022;1;1;0;1;0;6.9;4;1;4;0;4;0;8;0;0;0.43;0.341;155;1;1;1;59.21;0
5569;01/02/2022;1;0;0;0;1;6.9;4;2;0;0;0;0;2;0;0;0.352;null;129;null;1;1;13.9;0
5634;01/04/2022;1;0;0;1;0;6.9;2;2;0;0;1;0;4;0;0;0.427;null;155;null;1;0;65.97;0
5710;01/03/2022;1;0;0;0;1;3.45;3;3;0;0;0;0;2;0;0;0.234;null;82;null;0;1;53.07;0
5729;01/02/2022;1;0;0;0;1;6.9;3;3;0;0;0;0;6;0;0;0.124;null;46;null;1;1;128.33;0
5766;01/04/2022;1;0;0;0;1;6.9;3;1;0;0;0;0;3;0;0;0.223;null;80;null;1;1;0;0
5778;01/02/2022;1;1;0;1;0;3.45;2;2;0;0;1;0;2;0;0;0.035;0.013;18;1;0;0;0;0
213;01/02/2022;1;0;0;0;1;20.7;3;3;0;0;1;0;15;0;0;9.116;null;49;null;1;0;197.81;0
224;01/02/2022;1;1;0;0;1;5.75;2;0;0;0;0;0;7;0;0;9.097;0.871;299;2;1;0;193.33;1
364;01/01/2022;1;0;0;1;0;10.35;0;0;2;0;1;0;7;0;0;8.742;null;40;null;1;1;2874.02;1
463;01/04/2021;1;0;0;1;0;3.45;0;0;0;0;0;0;1;0;0;7.538;null;177;null;0;1;0;0
486;01/04/2021;1;0;0;1;0;6.9;0;0;0;0;0;0;2;0;0;7.406;null;164;null;0;0;0;0
506;01/09/2021;1;0;0;0;1;6.9;2;2;1;0;4;0;8;0;0;7.782;null;142;null;0;0;264.72;0
511;01/02/2021;1;0;0;0;1;17.25;0;0;0;0;0;0;3;0;0;7.18;null;493;null;1;1;0;1
673;01/12/2021;1;1;0;1;0;6.9;3;0;4;0;3;0;18;0;0;7.683;7.683;727;1;1;1;1.4;0
712;01/04/2022;1;0;0;1;0;6.9;2;0;0;0;0;0;2;0;0;7.866;null;329;null;0;0;67.55;0
801;01/07/2021;1;0;0;0;1;6.9;0;0;0;0;0;0;44;0;0;6.86;null;358;null;1;1;12.9;1
802;01/10/2020;1;1;0;1;0;3.45;3;0;8;1;0;0;10;0;0;6.099;0.035;338;1;1;1;334.09;0
834;01/06/2021;1;0;0;0;1;10.35;0;0;0;0;0;0;1;0;0;6.691;null;337;null;1;0;148.44;0
905;01/08/2021;1;1;0;0;1;6.9;2;2;0;0;0;0;1;0;0;6.707;6.694;576;1;1;1;35.99;0
941;01/02/2021;1;0;1;0;0;6.9;0;0;0;0;0;0;4;0;0;6.137;null;97;null;0;0;0;0
943;01/01/2022;1;0;0;0;1;6.9;4;2;7;0;9;0;8;0;0;7.056;null;394;null;0;0;101.19;0
954;01/11/2020;1;0;0;0;1;3.45;0;0;2;0;8;0;11;0;0;5.874;null;355;null;0;0;202.35;0
1003;01/10/2021;1;0;0;1;0;3.45;2;2;0;0;2;0;9;0;0;6.712;null;631;null;0;0;30.86;0
1018;01/03/2021;1;0;0;0;1;6.9;0;0;7;0;1;0;57;0;0;6.116;null;229;null;1;1;0;0
1048;01/09/2021;1;0;0;1;0;13.8;3;1;29;5;32;0;71;0;0;6.578;null;240;null;1;1;234.52;0
1136;01/01/2021;1;1;0;0;1;3.45;2;2;2;0;1;0;6;0;0;5.645;5.645;49;2;1;1;0;0
1149;01/12/2020;1;0;0;1;0;6.9;0;0;0;0;13;0;1;0;0;5.53;null;76;null;1;1;0;0
1155;01/02/2022;1;0;0;1;0;3.45;2;2;0;0;2;0;6;0;0;6.664;null;48;null;1;0;0;0
1210;01/02/2021;1;1;0;1;0;3.45;0;0;0;0;0;0;7;0;0;5.446;5.492;136;1;1;0;0;0
1280;01/09/2020;1;1;0;0;1;4.6;2;1;0;0;3;0;1;0;0;4.11;3.583;12;1;1;0;0;0
1432;01/06/2021;1;1;0;0;1;3.45;2;2;5;2;0;0;5;0;0;5.118;5.118;477;1;0;1;95;0
1456;01/08/2021;1;1;0;0;1;6.9;2;2;17;0;5;0;18;0;0;5.185;5.199;37;1;1;0;29.5;0
1557;01/04/2022;1;0;1;0;0;4.6;0;0;0;0;2;0;6;0;0;5.473;null;330;null;0;0;29.86;1
1566;01/03/2021;1;1;0;1;0;3.45;0;0;0;0;0;0;39;0;0;4.344;4.325;189;1;1;0;-1.18;0
1610;01/12/2021;1;0;0;1;0;4.6;2;2;0;0;2;0;29;0;0;4.925;null;639;null;1;1;0;0
1685;01/12/2021;1;1;0;1;0;3.45;2;0;0;0;0;0;111;0;0;4.613;4.634;289;1;1;1;2.14;0
1806;01/12/2020;0;1;0;0;1;null;1;0;7;0;13;0;10;0;0;3.105;3.11;327;null;0;0;321.98;1
1907;01/01/2022;1;0;0;0;1;4.6;5;3;0;0;0;0;2;0;0;3.718;null;207;null;1;0;46.7;0
2013;01/03/2022;0;0;0;0;1;null;3;0;0;0;1;0;27;0;0;3.465;null;663;null;1;1;194.16;1
2053;01/04/2022;1;0;0;0;1;10.35;5;3;1;0;1;0;6;0;0;3.435;null;137;null;1;1;14.9;0
2094;01/09/2021;1;0;1;0;0;6.9;0;0;0;0;1;0;3;0;0;2.664;null;373;null;1;0;0;0
2164;01/11/2020;1;1;0;0;1;3.45;0;0;1;0;3;0;15;0;0;1.648;1.608;289;null;0;1;0;0
2185;01/01/2021;1;0;0;1;0;6.9;0;0;0;0;1;0;5;0;0;1.763;null;535;null;0;1;130.69;0
2201;01/06/2021;1;0;0;0;1;4.6;0;0;0;0;0;0;4;0;0;2.137;null;319;null;0;0;49.28;0
2351;01/10/2020;1;1;0;1;0;3.45;1;0;0;0;1;0;26;0;0;1.145;0.817;419;1;1;1;0;0
2521;01/01/2022;1;1;0;1;0;10.35;4;0;0;0;1;0;6;0;0;2.204;2.159;806;1;1;1;7.9;0
2639;01/08/2021;1;0;1;0;0;3.45;0;0;0;0;0;0;2;0;0;1.688;null;614;null;1;0;18.71;0
2745;01/12/2021;1;1;0;1;0;5.75;4;2;2;0;0;0;13;0;0;1.987;1.952;721;1;1;1;0;0
2928;01/05/2021;1;0;0;1;0;6.9;2;2;0;0;0;0;0;0;0;1.272;null;462;null;1;1;0;0
3015;01/09/2021;1;1;1;0;0;5.75;0;0;1;1;0;0;10;0;0;1.567;1.565;238;2;1;1;4.9;0
3061;01/04/2021;1;1;0;0;1;3.45;3;2;0;0;4;0;7;0;0;1.126;1.075;400;1;0;0;36.8;0
3164;01/12/2020;1;0;1;0;0;4.6;0;0;0;0;2;0;3;0;0;0.718;null;262;null;0;0;67.45;0
3220;01/05/2021;1;0;0;1;0;6.9;2;2;0;0;0;0;3;0;0;1.132;null;413;null;1;1;37.39;0
3405;01/01/2021;1;1;0;1;0;5.75;0;0;1;0;0;0;16;1;0;0.591;0.573;217;1;0;0;0;0
3637;01/05/2021;1;0;0;0;1;3.45;2;2;0;0;0;0;4;0;0;0.815;null;36;null;0;0;0;0
3718;01/02/2021;1;1;0;1;0;6.9;1;0;0;0;0;0;6;0;0;0.519;0.487;188;2;1;1;0;0
3765;01/05/2021;1;1;0;0;1;3.45;1;0;0;0;0;0;4;0;0;0.75;0.723;270;1;0;0;177.13;0
3820;01/04/2022;1;0;0;0;1;5.75;4;2;0;0;0;0;4;0;0;1.651;null;601;null;0;1;168.61;0
3830;01/04/2021;1;1;0;0;1;6.9;1;0;0;0;0;0;4;0;0;0.648;0.621;233;1;1;0;0;0
3857;01/01/2022;1;0;0;1;0;6.9;4;2;0;0;0;0;9;0;0;1.384;null;505;null;1;1;0;0
3982;01/08/2021;0;0;0;0;1;null;1;1;0;0;0;0;4;0;0;0.909;null;331;null;0;0;38.7;1
4070;01/08/2021;1;0;0;1;0;6.9;2;2;0;0;2;0;14;0;0;0.871;null;150;null;0;1;107.24;0
4096;01/10/2020;1;0;0;0;1;3.45;0;0;0;0;0;0;1;0;0;0.022;null;7;null;0;0;0;0
4107;01/12/2021;1;0;0;0;1;6.9;4;2;0;0;1;0;4;0;0;1.185;null;432;null;1;1;52.94;0
4321;01/02/2022;1;1;0;1;0;5.75;4;1;1;0;0;0;26;0;0;1.185;1.164;452;1;1;1;0;0
4412;01/05/2021;1;0;0;1;0;3.45;0;0;0;0;0;0;3;0;0;0.452;null;157;null;1;1;21.04;0
4431;01/02/2021;1;1;0;1;0;4.6;2;0;0;0;0;0;3;0;0;0.202;0.177;69;1;1;1;83.04;0
4464;01/08/2021;1;0;0;0;1;4.6;2;0;0;0;1;0;7;0;0;0.68;null;245;null;0;0;148.78;1
4522;01/11/2021;1;1;0;0;1;20.7;2;0;5;0;4;0;17;0;0;0.863;0.801;315;2;1;1;251.05;1
4612;01/01/2021;1;0;0;0;1;3.45;2;2;0;0;0;0;1;0;0;0.022;null;7;null;0;1;0;0
4636;01/02/2021;1;1;0;1;0;3.45;1;0;0;0;0;0;4;0;0;0.075;0.067;32;1;1;1;0;0
4754;01/04/2022;1;0;0;0;1;4.6;4;1;2;1;8;0;13;0;0;1.183;null;428;null;1;1;418.54;0
4837;01/03/2021;1;0;0;0;1;3.45;0;0;0;0;2;0;2;0;0;0.038;null;11;null;0;0;0;0
4841;01/09/2021;1;0;0;1;0;10.35;2;0;0;0;1;0;4;0;0;0.535;null;193;null;1;1;0;0
4919;01/07/2021;1;1;0;1;0;6.9;1;1;1;0;3;0;5;0;0;0.309;0.312;114;1;0;0;15.8;0
5057;01/01/2022;1;1;0;1;0;3.45;1;0;3;0;1;0;10;0;0;0.712;0.656;264;1;1;0;97.9;0
5068;01/02/2022;1;0;0;0;1;6.9;4;0;2;0;11;0;11;0;0;0.793;null;291;null;0;0;1680.73;0
5166;01/11/2021;1;0;0;1;0;17.25;2;2;0;0;0;0;2;0;0;0.473;null;173;null;1;1;0;0
5290;01/09/2021;1;1;0;1;0;4.6;1;0;0;0;2;0;7;0;0;0.204;0.191;78;1;0;1;56.22;0
5332;01/09/2021;1;0;0;0;1;4.6;1;0;0;0;0;0;6;0;0;0.175;null;65;null;0;1;73.77;0
5411;01/09/2021;1;0;0;0;1;4.6;4;2;0;0;1;0;2;0;0;0.089;null;29;null;1;1;13.9;0
5427;01/10/2021;1;0;0;0;1;3.45;2;2;0;0;0;0;3;0;0;0.169;null;61;null;1;1;13.9;0
5471;01/02/2022;1;0;1;0;0;6.9;0;0;0;0;0;0;2;0;0;0.454;null;167;null;1;0;0;0
5480;01/11/2021;1;1;0;1;0;3.45;1;1;1;0;1;0;3;0;0;0.196;0.142;64;1;1;1;46.56;0
5657;01/12/2021;1;0;0;0;1;3.45;0;0;0;0;1;0;4;0;0;0.065;null;23;null;1;1;0;1
5690;01/04/2022;1;0;1;0;0;6.9;0;0;0;0;0;0;2;0;0;0.349;null;125;null;0;0;32.02;0
56;01/02/2022;0;1;0;0;1;null;2;0;7;0;7;0;8;0;0;12.392;3.11;354;1;1;1;82.55;0
216;01/07/2021;1;0;0;1;0;6.9;2;2;0;0;1;0;2;0;0;8.53;null;580;null;1;1;74.54;0
257;01/11/2021;1;0;0;1;0;6.9;2;0;0;0;1;0;2;0;0;8.806;null;605;null;1;0;0;0
264;01/03/2022;1;0;0;0;1;20.7;4;1;0;0;3;0;3;0;0;9.129;null;146;null;0;0;0;0
288;01/01/2021;1;0;0;1;0;4.6;0;0;0;0;0;0;3;0;0;7.925;null;291;null;1;1;24.96;0
289;01/05/2021;1;1;0;1;0;6.9;2;2;0;0;0;0;5;0;0;8.255;8.255;35;1;1;1;7.9;0
293;01/04/2021;1;0;0;0;1;6.9;0;0;0;0;2;0;4;0;0;8.169;null;72;null;0;0;86.93;1
304;01/08/2021;1;0;0;1;0;6.9;2;2;0;0;0;0;6;0;0;8.47;null;174;null;1;1;7.9;0
306;01/08/2021;1;0;0;1;0;3.45;2;2;0;0;0;0;4;0;0;8.468;null;187;null;1;0;0;0
331;01/11/2021;1;1;0;1;0;4.6;2;0;0;0;2;0;6;0;0;8.68;8.68;140;2;1;1;0;0
401;01/11/2020;1;1;0;0;1;10.35;0;0;0;0;4;0;16;0;0;7.403;7.403;118;null;1;1;111.54;0
451;01/10/2021;1;0;0;1;0;6.9;1;0;0;0;0;0;7;1;0;8.089;null;17;null;1;0;0.5;0
487;01/04/2022;1;1;0;1;0;6.9;6;3;8;3;13;0;14;0;0;8.422;8.242;751;2;1;0;15.8;0
652;01/01/2022;1;0;0;1;0;20.7;4;1;0;0;0;0;5;0;0;7.806;null;319;null;1;1;0;0
729;01/04/2021;1;1;0;1;0;2.3;0;0;0;0;1;0;4;0;0;6.809;6.769;297;1;1;0;0;0
804;01/02/2022;1;1;0;1;0;6.9;3;2;0;0;2;0;7;0;0;7.441;5.906;327;1;1;1;58.24;0
808;01/09/2021;1;1;0;0;1;6.9;4;1;19;1;4;0;104;0;0;7.013;7.013;103;2;1;1;86.62;0
827;01/10/2020;1;0;0;1;0;6.9;0;0;0;0;3;0;7;0;0;6.043;null;52;null;0;0;0;0
1015;01/04/2022;1;0;0;1;0;6.9;7;0;1;0;6;0;7;0;0;7.199;null;826;null;1;1;0;0
1065;01/05/2021;1;1;0;0;1;6.9;2;0;0;0;2;0;16;0;0;6.204;5.922;86;1;1;1;0;0
1191;01/01/2022;1;0;0;1;0;10.35;4;2;7;3;5;0;18;0;0;6.462;null;171;null;1;0;428.73;0
1242;01/09/2021;0;0;0;0;1;null;2;2;6;0;4;0;3;0;0;5.954;null;497;null;1;1;0;0
1254;01/12/2021;1;0;0;1;0;5.75;2;2;1;0;4;0;61;0;0;6.172;null;205;null;1;1;96.35;0
1380;01/03/2021;1;1;0;0;1;3.45;2;2;1;0;1;0;14;0;0;5.056;5.038;75;1;0;0;39.42;0
1454;01/03/2022;1;0;0;1;0;3.45;4;2;0;0;0;0;2;0;0;5.777;null;245;null;1;1;81.32;0
1470;01/08/2021;1;1;0;1;0;3.45;5;0;9;0;21;0;69;0;0;5.108;4.997;541;2;0;0;323.78;1
1496;01/01/2021;1;0;0;0;1;3.45;0;0;0;0;0;0;7;0;0;4.425;null;134;null;1;1;24.32;0
1503;01/09/2021;1;0;0;0;1;4.6;2;2;5;0;0;0;8;0;0;5.081;null;97;null;1;1;0;0
1572;01/02/2022;1;1;0;1;0;3.45;4;0;0;0;0;0;3;0;0;5.239;5.261;419;1;1;1;29.81;0
1607;01/10/2020;1;0;0;0;1;6.9;0;0;0;0;0;0;3;0;0;3.758;null;157;null;1;1;12.9;0
1658;01/11/2020;1;1;0;0;1;5.75;0;0;6;0;0;0;1;0;0;3.624;3.645;18;1;1;0;0;0
1662;01/08/2021;1;1;0;1;0;3.45;2;2;6;0;1;0;9;0;0;4.382;4.36;629;1;1;1;15.8;0
1775;01/08/2021;1;0;0;0;1;6.9;0;0;0;0;7;0;15;0;0;3.89;null;306;null;1;1;0;0
1927;01/01/2021;1;1;0;0;1;6.9;2;2;0;0;0;0;3;0;0;2.637;2.637;417;1;1;1;0;0
2076;01/08/2021;1;0;1;0;0;3.45;0;0;0;0;0;0;6;0;0;2.675;null;165;null;0;0;15.18;0
2202;01/09/2020;1;0;0;0;1;3.45;0;0;0;0;0;0;2;0;0;1.406;null;193;null;1;0;0;0
2279;01/05/2021;1;0;0;0;1;5.75;3;2;0;0;1;0;19;0;0;1.871;null;458;null;0;0;0;0
2375;01/12/2020;1;1;0;1;0;3.45;0;0;1;0;0;0;11;0;0;1.247;1.237;323;1;1;1;0;1
2388;01/06/2021;1;1;0;1;0;3.45;1;0;0;0;0;0;4;0;0;1.753;1.755;641;2;0;1;52.45;0
2400;01/12/2021;1;0;0;0;1;3.45;2;2;0;0;0;0;7;0;0;2.005;null;729;null;0;0;99.4;0
2415;01/12/2020;1;0;0;0;1;6.9;0;0;0;0;0;0;3;0;0;1.194;null;434;null;0;0;56.77;0
2435;01/10/2020;1;0;0;0;1;3.45;0;0;0;0;0;0;4;1;0;1.03;null;3;null;1;0;16.24;1
2477;01/02/2021;1;1;0;0;1;3.45;6;0;1;0;4;0;10;0;0;1.288;1.183;305;1;0;0;57.76;1
2540;01/09/2021;1;0;0;1;0;6.9;2;2;1;0;5;0;6;0;0;1.855;null;454;null;1;1;32.28;0
2618;01/03/2021;1;0;1;0;0;6.9;0;0;0;0;0;0;1;0;0;1.312;null;475;null;1;1;0;0
2636;01/02/2021;1;1;0;1;0;3.45;0;0;0;0;1;0;6;0;0;1.191;0.946;433;1;1;1;92.29;1
2659;01/11/2021;1;1;0;1;0;3.45;3;0;2;0;3;0;7;0;0;1.944;1.933;710;1;1;1;215.18;0
2677;01/11/2021;1;1;0;1;0;3.45;2;0;2;0;3;0;37;0;0;1.927;1.906;704;1;0;0;47.86;1
2803;01/12/2021;1;1;0;0;1;3.45;8;3;0;0;1;0;4;0;0;1.925;1.949;183;1;1;0;0;0
2811;01/04/2022;1;0;0;0;1;3.45;6;4;0;0;0;0;3;0;0;2.263;null;826;null;1;1;22.73;0
2823;01/12/2021;1;0;0;0;1;3.45;2;0;0;0;1;0;3;0;0;1.841;null;671;null;0;0;0;0
2826;01/03/2022;1;1;0;1;0;6.9;10;4;1;0;1;0;11;0;0;2.164;2.129;789;2;1;1;60.32;0
2994;01/07/2021;0;0;0;1;0;null;0;0;0;0;0;0;6;0;0;1.403;null;359;null;0;0;799.94;0
3021;01/10/2020;1;1;0;1;0;3.45;2;1;0;0;0;0;2;0;0;0.648;0.634;233;1;0;0;0;0
3069;01/03/2022;1;1;0;0;1;5.75;8;4;1;0;0;0;4;0;0;2.032;1.992;719;1;1;1;53.88;0
3138;01/09/2021;1;0;0;1;0;3.45;2;0;0;0;1;0;1;0;0;1.495;null;546;null;0;0;0;0
3140;01/02/2021;1;0;0;1;0;3.45;1;0;0;0;1;0;19;0;0;0.906;null;333;null;0;1;0;1
3162;01/11/2020;1;0;0;1;0;3.45;0;0;0;0;1;0;3;0;0;0.634;null;232;null;1;1;0;0
3348;01/01/2021;1;0;0;1;0;6.9;0;0;0;0;0;0;4;0;0;0.618;null;226;null;1;1;0;0
3377;01/03/2022;1;0;1;0;0;3.45;0;0;0;0;0;0;5;0;0;1.745;null;624;null;0;0;0;0
3397;01/12/2021;1;1;0;1;0;6.9;2;0;1;0;0;0;3;0;0;1.513;1.382;553;1;1;1;53.53;1
3706;01/02/2022;1;0;0;1;0;3.45;4;1;0;0;0;0;3;0;0;1.524;null;189;null;0;0;81.62;0
3735;01/03/2022;1;0;0;0;1;10.35;4;2;4;0;3;0;20;0;0;1.573;1.492;417;null;1;1;2102.77;0
3766;01/04/2021;1;0;0;0;1;5.75;0;0;0;0;0;0;6;0;0;0.667;null;240;null;1;1;144.71;0
3809;01/08/2021;0;0;0;1;0;null;0;0;0;0;1;0;7;0;0;0.965;null;351;null;1;0;0;1
3816;01/11/2020;1;0;0;1;0;6.9;0;0;0;0;0;0;3;1;0;0.226;null;82;null;1;0;0;0
3873;01/01/2021;1;0;1;0;0;4.6;0;0;0;0;0;0;4;0;0;0.371;null;136;null;1;0;46.3;0
3876;01/12/2020;1;1;0;0;1;3.45;1;0;0;0;0;0;3;0;0;0.288;0.282;103;1;1;0;19.78;0
3915;01/03/2021;1;0;0;1;0;3.45;1;0;1;0;2;0;3;0;0;0.5;null;180;null;0;1;0;1
3992;01/02/2022;1;1;0;1;0;3.45;4;1;0;0;0;0;1;0;0;1.409;1.409;515;1;1;1;7.9;0
4056;01/04/2022;0;0;0;0;1;null;3;0;1;0;0;0;3;0;0;1.546;1.538;563;null;0;1;226.33;1
4111;01/03/2021;1;1;0;0;1;5.75;0;0;0;0;1;0;5;0;0;0.382;0.403;144;1;0;0;0;0
4210;01/04/2021;1;1;0;1;0;6.9;1;0;0;0;1;0;4;0;0;0.465;0.462;169;1;1;1;0;0
4254;01/01/2021;1;0;0;0;1;3.45;0;0;0;0;0;0;3;0;0;0.194;null;67;null;0;0;52.89;0
4387;01/02/2022;1;1;0;1;0;3.45;4;2;1;0;1;0;22;0;0;1.226;1.091;412;1;0;1;0;0
4533;01/10/2021;1;1;0;1;0;5.75;1;0;0;0;1;0;2;0;0;0.806;0.804;298;1;1;1;7.9;0
4535;01/05/2021;1;1;0;1;0;3.45;3;1;0;0;0;0;7;0;0;0.398;0.228;145;1;0;1;0;0
4567;01/01/2022;1;1;0;1;0;4.6;6;3;2;0;2;0;3;0;0;1.038;1.022;382;1;1;1;96.86;0
4728;01/12/2021;1;0;0;1;0;5.75;3;0;0;0;1;0;8;0;0;0.876;null;319;null;0;1;359.15;0
4741;01/02/2022;1;1;0;1;0;3.45;3;2;1;0;0;0;2;0;0;1.03;1.011;378;1;0;0;76.41;0
4745;01/10/2021;1;0;1;0;0;3.45;0;0;0;0;0;0;2;0;0;0.688;null;249;null;0;0;13.48;0
4832;01/03/2022;1;1;0;0;1;6.9;1;0;1;0;0;0;17;0;0;1.024;1.016;382;1;0;0;316.97;0
4892;01/10/2021;1;0;1;0;0;3.45;0;0;0;0;0;0;1;0;0;0.573;null;209;null;1;0;4.9;0
4937;01/09/2021;1;0;1;0;0;6.9;0;0;0;0;0;0;3;0;0;0.46;null;168;null;1;0;59.97;0
5032;01/02/2022;1;0;0;1;0;5.75;1;0;0;0;2;0;5;0;0;0.828;null;306;null;1;1;0;0
5087;01/07/2021;1;0;0;1;0;3.45;2;2;0;0;0;0;4;0;0;0.196;null;71;null;1;0;7.9;0
5095;01/07/2021;1;1;0;1;0;17.25;1;0;0;0;1;0;2;0;0;0.194;0.188;71;3;1;1;7.9;0
5120;01/03/2022;1;1;0;0;1;6.9;4;1;0;0;1;0;7;0;0;0.841;0.78;307;2;1;1;13.9;1
5241;01/02/2022;1;0;0;0;1;3.45;5;2;0;0;0;0;2;0;0;0.661;null;242;null;1;1;62.23;0
5307;01/01/2022;1;1;0;1;0;3.45;4;0;0;0;0;0;8;0;0;0.524;0.368;194;1;1;1;0;0
5338;01/08/2021;1;1;0;1;0;5.75;1;0;0;0;1;0;4;0;0;0.089;0.083;33;1;0;1;44.77;0
5339;01/02/2022;0;0;0;1;0;null;1;0;0;0;0;0;10;0;0;0.583;0.57;217;null;0;1;100;0
5402;01/02/2022;1;0;1;0;0;13.8;0;0;0;0;0;0;3;0;0;0.524;null;192;null;1;1;200.79;0
5520;01/02/2022;1;0;0;0;1;5.75;2;0;0;0;0;0;2;0;0;0.395;null;145;null;0;0;0;0
5543;01/01/2022;1;0;0;0;1;13.8;2;0;0;0;0;0;2;0;0;0.296;null;107;null;1;0;0;0
5545;01/02/2022;1;0;0;0;1;6.9;4;2;0;0;0;0;3;0;0;0.376;null;138;null;0;0;90.49;0
5589;01/11/2021;1;0;0;1;0;4.6;2;2;0;0;0;0;4;0;0;0.048;null;17;null;0;1;0;0
5602;01/03/2022;1;0;1;0;0;5.75;0;0;0;0;0;0;6;0;0;0.379;null;137;null;0;1;0;1
5663;01/12/2021;1;1;0;1;0;3.45;1;0;0;0;0;0;3;0;0;0.054;0.051;22;1;0;1;0;0
5704;01/01/2022;1;0;0;0;1;6.9;3;3;0;0;1;0;1;0;0;0.078;null;25;null;1;1;0;0
5730;01/01/2022;1;0;0;0;1;6.9;1;1;0;0;0;0;5;1;0;0.024;null;17;null;1;1;0;0
5742;01/01/2022;1;0;0;0;1;6.9;0;0;0;0;0;0;2;0;0;0.011;null;4;null;0;1;0;0
5774;01/02/2022;1;0;0;1;0;5.75;2;2;0;0;0;0;1;0;0;0.048;null;15;null;1;1;0;0
5830;01/04/2022;1;1;0;1;0;4.6;1;0;0;0;1;0;3;0;0;0.094;0.07;36;1;1;1;40.27;0
3;01/11/2020;1;0;0;1;0;6.9;0;0;2;0;1;0;11;0;0;14.099;null;356;null;1;0;0;0
19;01/09/2021;1;0;0;1;0;10.35;2;0;0;0;0;0;4;0;0;14.04;null;615;null;1;1;83;0
20;01/01/2021;1;0;0;0;1;6.9;0;0;0;0;0;0;3;0;0;13.374;null;185;null;1;1;16.4;0
87;01/09/2021;1;0;0;1;0;3.45;2;0;0;0;1;0;3;0;0;9.599;null;174;null;1;0;48.46;0
418;01/11/2021;0;0;0;1;0;null;3;1;0;0;1;0;4;0;0;8.331;null;46;null;1;1;0;1
440;01/01/2022;1;0;0;1;0;3.45;4;2;0;0;9;0;33;0;0;8.382;null;242;null;0;0;53.15;0
464;01/11/2021;1;1;0;1;0;6.9;2;2;0;0;4;0;2;0;0;8.121;8.121;706;1;1;0;0;0
514;01/04/2022;1;1;0;0;1;3.45;6;3;0;0;1;0;3;0;0;8.344;8.344;133;1;1;1;134.94;0
634;01/03/2022;1;1;0;0;1;4.6;4;2;0;0;5;0;131;0;0;8.03;8.03;158;1;1;1;60.99;0
690;01/09/2020;1;0;0;0;1;10.35;0;0;6;1;2;0;40;0;0;6.395;null;230;null;1;1;0;0
752;01/01/2022;1;0;0;1;0;6.9;4;2;0;0;0;0;3;0;0;7.492;7.476;302;null;1;1;122.91;0
784;01/11/2020;1;0;0;0;1;10.35;0;0;14;2;22;0;54;0;0;6.231;null;258;null;1;1;1005.86;0
899;01/12/2021;1;0;0;1;0;3.45;2;0;0;0;4;0;3;0;0;7.051;null;336;null;1;0;36.3;1
932;01/11/2020;1;0;0;1;0;6.9;0;0;0;0;0;0;4;0;0;5.909;null;293;null;1;0;0;0
1024;01/09/2021;1;0;0;1;0;3.45;1;0;0;0;11;0;9;0;0;6.61;null;302;null;0;0;134.48;1
1045;01/05/2021;1;0;1;0;0;3.45;0;0;0;0;0;0;2;0;0;6.245;null;270;null;0;0;0;0
1208;01/05/2021;1;0;0;0;1;4.6;2;0;0;0;1;0;11;0;0;5.755;null;61;null;1;0;73.71;0
1286;01/11/2021;1;1;0;0;1;3.45;2;2;0;0;1;0;3;0;0;5.93;5.968;167;1;1;1;49.72;0
1289;01/01/2022;1;0;0;1;0;3.45;2;0;0;0;0;0;5;0;0;6.172;null;221;null;1;0;39.79;0
1355;01/04/2022;1;0;0;0;1;3.45;4;1;0;0;1;0;7;0;0;6.21;null;205;null;1;1;23.42;0
1379;01/06/2021;1;0;0;1;0;4.6;0;0;0;0;1;0;1;1;0;5.312;null;13;null;0;1;0;1
1395;01/11/2020;1;1;0;0;1;4.6;0;0;0;0;0;0;6;0;0;4.683;0.597;220;1;1;0;196.62;0
1538;01/04/2021;1;0;0;1;0;3.45;0;0;0;0;0;0;5;0;0;4.511;null;420;null;0;0;37.59;1
1636;01/11/2020;1;0;0;0;1;3.45;0;0;0;0;3;0;16;1;0;3.739;null;338;null;1;1;0;1
1764;01/12/2020;1;1;0;1;0;3.45;0;0;0;0;5;0;35;0;0;3.277;3.277;81;2;1;1;0;0
1778;01/08/2021;1;1;0;1;0;3.45;2;2;7;0;2;0;53;0;0;3.879;3.868;601;2;1;1;0;0
